ano,mes,dia,hora,quem,onde,,
2017,6,1,20:00,"Raul Jungmann, ministro da Defesa; Antônio Imbassahy, ministro-chefe da Secretaria de Governo; e senador Romero Jucá (PMDB/RR), líder do Governo no Senado Federal","
Palácio do Planalto ",,
2017,6,2,09:45,"Bruno Araújo, ministro das Cidades","
Palácio do Planalto ",,
2017,6,2,10:00,"Concessão da Ordem Nacional do Cruzeiro do Sul ao senhor Peter Messitte, Juiz Sênior Federal norte-americano","
Palácio do Planalto ",,
2017,6,2,11:30,Senador Acir Gurgacz (PDT/RO),"
Palácio do Planalto ",,
2017,6,2,22:00,"Geraldo Alckmin, Governador do Estado de São Paulo","
Palácio dos Bandeirantes, São Paulo",,
2017,6,5,09:30,"Eliseu Padilha, Ministro-Chefe da Casa Civil da PR; Torquato Jardim, Ministro da Justica e Segurança Pública; Raul Jungmann, Ministro da Defesa; Moreira Franco, Ministro-Chefe da Secretaria Geral da PR; Antônio Imbassahy, Ministro-Chefe da Secretaria de Governo da PR; Sergio Etchegoyen, Ministro-Chefe do Gabinete de Segurança Institucional","
Palácio do Planalto",,
2017,6,5,10:20,"Henrique Meirelles, ministro de Estado da Fazenda.","
Palácio do Planalto",,
2017,6,5,11:00,Cerimônia em Comemoração ao Dia Mundial do Meio Ambiente,"
Palácio do Planalto",,
2017,6,5,12:00,"Deputado Rodrigo Maia, Presidente da Câmara dos Deputados; Eliseu Padilha, Ministro-Chefe da Casa Civil; Aloysio Nunes Ferreira, Ministro de Estado das Relações Exteriores; Blairo Maggi, Ministro de Estado da Agricultura, Pecuária e Abastecimento; Mendinça Filho, Ministro de Estado da Educação","
Palácio do Planalto",,
2017,6,5,12:30,"Antônio Imbassahy, Ministro-Chefe da Secretaria de Governo e Luislinda Valois, Ministra de Estado dos Direitos Humanos","
Palácio do Planalto",,
2017,6,5,12:45,"Senador Romero Jucá (PMDB/RR), líder do governo no Senado; Deputado Baleia Rossi (PMDB/SP), líder do PMDB; Wellington Moreira Franco, Ministro-Chefe da Secretaria-Geral da Presidência da República","
Palácio do Planalto",,
2017,6,5,14:00,"Marco Polo de Mello Lopes, Presidente Executivo do Instituto Aço Brasil e Conselho Diretor","
Palácio do Planalto",,
2017,6,5,15:00,Reunião Gabinete de Segurança Institucional,"
Palácio do Planalto",,
2017,6,5,17:30,Deputado Danilo Forte (PSB/CE),"
Palácio do Planalto",,
2017,6,5,18:00,"Dyogo Oliveira, Ministro de Estado do Planejamento, Desenvolvimento e Gestão","
Palácio do Planalto",,
2017,6,5,18:30,"Osmar Terra, Ministro de Estado do Desenvolvimento Social e Agrário","
Palácio do Planalto",,
2017,6,6,10:00,Deputado Arthur Lira (PP/AL),"
Palácio do Planalto",,
2017,6,6,10:30,Ilan Goldfajn - Presidente do Banco Central,"
Palácio do Planalto",,
2017,6,6,11:00,"Deputado André Moura (PSC/SE), líder do Governo no Congresso Nacional","
Palácio do Planalto",,
2017,6,6,11:20,"Deputado Aguinaldo Ribeiro (PP/PB), Líder do Governo na Câmara dos Deputados","
Palácio do Planalto",,
2017,6,6,12:30,Deputado José Carlos Aleluia (DEM/BA),"
Palácio do Planalto",,
2017,6,6,15:00,"Deputado Fábio Ramalho (PMDB/MG), Primeiro vice-presidente da Câmara dos Deputados","
Palácio do Planalto",,
2017,6,6,16:00,Deputado Paulo Pereira da Silva (SD/SP),"
Palácio do Planalto",,
2017,6,6,17:30,Ministra Grace Maria Fernandes Mendonça - Advogada-Geral da União,"
Palácio do Planalto",,
2017,6,6,18:00,"Senador Wellington Fagundes (PR/MT), Líder do Partido; Deputado Fábio Ramalho (PMDB/MG), Primeiro Vice-Presidente da Câmara do Deputados; Paulo Ziulkoski, Presidente da Confederação Nacional de Municípios (CNM)","
Palácio do Planalto ",,
2017,6,6,19:00,"Gilberto Kassab, Ministro da Ciência, Tecnologia, Inovações e Comunicações; Antonio Imbassahy, Ministro-chefe da Secretaria de Governo da PR; Deputado Rodrigo Maia (PMDB/RJ), Presidente da Câmara dos Deputados; Deputado Evandro Roman (PSD/PR); Deputado Mauro Pereira (PMDB/RS); Deputado Arthur Maia (PPS/BA); Deputado Beto Mansur (PRB/SP)","
Palácio do Planalto ",,
2017,6,6,20:00,"Senador Romero Jucá (PMDB/RR), Líder do Governo no Senado","
Palácio do Planalto",,
2017,6,6,21:00,"Senador Eunício Oliveira, Presidente do Senado Federal","
Palácio do Planalto ",,
2017,6,7,10:00,Sérgio Etchegoyen - Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República,"
Palácio do Planalto",,
2017,6,7,10:30,"Eliseu Padilha, Ministro-Chefe da Casa Civil da Presidência da República e Raul Jungmann, Ministro de Estado da Defesa","
Palácio do Planalto",,
2017,6,7,11:00,Cerimônia de Lançamento do Plano Agrícola e Pecuário 2017/2018,"
Palácio do Planalto ",,
2017,6,7,12:30,"Dyogo Oliveira, Ministro de Estado do Planejamento, Desenvolvimento e Gestão; Deputado Rodrigo Maia (DEM/RJ), Presidente da Cânmara dos Deputados; Deputado Baleia Rossi (PMDB/SP), Líder do partido; Deputado Darcísio Perondi (PMDB/RS); Deputado Carlos Melles (DEM/MG) e Deputado André Amaral (PMDB/PB)","
Palácio do Planalto",,
2017,6,7,16:30,"Senador Benedito de Lira (PP/AL), líder do Partido Progressista no Senado Federal; Deputado Aguinaldo Ribeiro (PP/PB) e Deputado Arthur Lira (PP/AL)","
Palácio do Planalto",,
2017,6,7,17:00,Bancada do Partido Trabalhista Brasileiro (PTB) na Câmara dos Deputados,"
Palácio do Planalto ",,
2017,6,7,19:00,Aloysio Nunes Ferreira - Ministro de Estado das Relações Exteriores,"
Palácio do Planalto",,
2017,6,7,19:30,Ministra Grace Maria Fernandes Mendonça - Advogada-Geral da União - AGU,"
Palácio do Planalto",,
2017,6,7,20:00,Deputado Heráclito Fortes (PSB/PI),"
Palácio do Planalto",,
2017,6,7,21:00,"Antônio Imbassahy (ministro-chefe da Secretaria de Governo), Deputado Reinhold Stephanes (PSD PR), Deputado Evandro Roman (PSD PR) e  Edmar Arruda (PSD PR)","
Palácio do Planalto",,
2017,6,8,09:00,"Raul Jungmann, Ministro de Estado da Defesa e General de Exército Sergio Etchegoyen, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República","
Palácio do Planalto",,
2017,6,8,10:00,"Wellington Moreira Franco, Ministro-chefe da Secretaria Geral da Presidência da República ","
Palácio do Planalto",,
2017,6,8,11:00,"Gilberto Kassab, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicação","
Palácio do Planalto",,
2017,6,8,11:30,"Mendonça Filho, Ministro de Estado da Educação ","
Palácio do Planalto",,
2017,6,8,16:30,Senador Ataídes Oliveira (PSDB/TO),"
Palácio do Planalto",,
2017,6,8,17:00,Deputado Beto Mansur (PRB/TO),"
Palácio do Planalto",,
2017,6,8,19:00,"Senador Romero Jucá (PMDB/RR), líder do Governo no Senado e Deputado Darcísio Perondi (PMDB/RS)","
Palácio do Planalto",,
2017,6,9,10:00,Cerimônia de comemoração do 152º aniversário da Batalha Naval do Riachuelo – Data Magna da Marinha – e imposição das Condecorações da Ordem do Mérito Naval,"
Brasília/DF",,
2017,6,9,11:30,"Eliseu Padilha, Ministro-chefe da Casa Civil da Presidência da República e General de Exército Sergio Etchegoyen, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República","
Palácio do Planalto",,
2017,6,9,12:00,"Ministra Grace Maria Fernandes Mendonça, Advogada Geral da União - AGU","
Palácio do Planalto",,
2017,6,9,15:30,"Antonio Imbassahy, Ministro-chefe da Secretaria de Governo da Presidência da República; Dyogo Henrique de Oliveira, Ministro do Planejamento, Desenvolvimento e Gestão e Senador Romero Jucá (PMDB/RR)","
Palácio do Planalto",,
2017,6,9,19:30,"Helder Barbalho, Ministro da Integração Nacional","
Palácio do Planalto",,
2017,6,12,09:30,"Aloysio Nunes Ferreira, Ministro de Estado das Relações Exteriores","
Palácio do Planalto",,
2017,6,12,10:00,Reunião com os Coordenadores das Câmaras Temáticas do Fórum Brasileiro de Mudanças Climáticas Alusiva a Comemoração do 25º Aniversário da Convenção do Clima e da Rio-92,"
Palácio do Planalto",,
2017,6,12,13:00,"Senador Agripino Maia (DEM/RN), Líder do DEM no Senado","
Palácio do Planalto",,
2017,6,12,14:30,Ministra Grace Maria Fernandes Mendonça - Advogada-Geral da União - AGU,"
Palácio do Planalto",,
2017,6,12,15:00,"Liel Miranda, Presidente da Souza Cruz","
Palácio do Planalto",,
2017,6,12,16:00,Senador Flexa Ribeiro (PSDB/PA),"
Palácio da Alvorada",,
2017,6,12,16:30,"Deputado Rodrigo Maia, Presidente da Câmara dos Deputados","
Palácio da Alvorada",,
2017,6,12,19:00,Deputados Esperidião Amin (PP/SC) e Alceu Moreira (PMDB/RS),"
Palácio do Planalto",,
2017,6,12,20:00,Torquato Jardim - Ministro de Estado da Justiça e da Segurança Pública,"
Palácio do Planalto",,
2017,6,13,09:00,"Aloysio Nunes, Ministro de Estado das Relações Exteriores","
Palácio do Planalto",,
2017,6,13,10:00,Ricardo Patah Presidente da União Geral dos Trabalhadores - UGT (Nacional),"
Palácio do Planalto",,
2017,6,13,15:00,"Alexandre Kalil, Prefeito de Belo Horizonte e Vittorio Medioli, Prefeito de Betim","
Palácio do Planalto",,
2017,6,13,15:30,Bancada de Santa Catarina,"
Palácio do Planalto",,
2017,6,13,20:00,Reunião-Jantar com governadores,"
Palácio da Alvorada",,
2017,6,14,09:00,Deputado Danilo Forte (PSB/CE),"
Palácio do Jaburu",,
2017,6,14,10:00,"Sergio Etchegoyen, Ministro-chefe do Gabinete de Segurança Institucional","
Palácio do Planalto",,
2017,6,14,10:30,"Helder Barbalho, Ministro da Integração Nacional, Senador Flexa Ribeiro (PSDB/PA), Senador Wellington Fagundes (PR/MT), Senador José Medeiros (PP/MT), Deputado Ezequiel Fonseca (PP/MT), Deputado Lúcio Vale (PR/PA), Deputado Joaquim Passarinho (PSD/PA)","
Palácio do Planalto ",,
2017,6,14,12:30,"Deputado Carlos Marun (PMDB/MS), Deputado Édio Lopes (PR/PR), Deputada Soraya Santos (PMDB/RJ), Deputado Beto Mansur (PRB/SP), Deputado Darcísio Perondi (PMDB/RS).","
Palácio do Planalto",,
2017,6,14,16:00,Mendonça Filho,Ministro da Educação,,
2017,6,14,16:30,Deputado Aníbal Gomes (PMDB/CE),"
Palácio do Planalto",,
2017,6,16,10:00,Despachos internos,"
Palácio do Planalto",,
2017,6,16,11:00,"Ministra Grace Maria Fernandes Mendonça, Advogada Geral da União - AGU","
Palácio do Planalto",,
2017,6,16,12:30,"Sarney Filho, ministro do Meio Ambiente","
Palácio do Planalto",,
2017,6,16,16:00,"General de Exército Sergio Etchegoyen (Ministro-Chefe do Gabinete de Segurança Institucional da PR), Esteves Colnago (Ministro Interino do Planejamento, Desenvolvimento e Gestão) e Antonio Imbassahy (Ministro-chefe da Secretaria de Governo)","
Palácio do Planalto",,
2017,6,19,15:10,Partida de Brasília para Federação  da Rússia.,"
Base Aérea de Brasília",,
2017,6,20,12:00,Chegada a Moscou/Rússia,"
Aeroporto de Vnukovo",RUS,
2017,6,20,15:00,"Encontro com o Presidente da Duma de Estado, Deputado Vyacheslav Volodin","
Duma de Estado",RUS,
2017,6,20,16:30,Seminário de Captação de Investimentos Russos no Brasil,"
Hotel Ritz-Carlton",RUS,
2017,6,20,18:00,XIII Cerimônia de Encerramento do Concurso Internacional de Ballet do Teatro Bolshoi,"
Teatro Bolshoi",RUS,
2017,6,21,10:30,Cerimônia de Aposição de Flores no Túmulo do Soldado Desconhecido,"
Kremlin",RUS,
2017,6,21,11:00,"Encontro com a Senadora Valentina Matvienko, Presidente do Conselho da Federação da Rússia","
Conselho da Federação",RUS,
2017,6,21,12:00,"Encontro com o senhor Dmitry Medvedev, Primeiro-Ministro da Federação da Rússia","
Casa da Amizade",RUS,
2017,6,21,13:00,"Encontro com o senhor Vladimir Putin, Presidente da Federação da Rússia","
Palácio do Kremlin",RUS,
2017,6,21,13:30,Reunião Ampliada,"
Palácio do Kremlin",RUS,
2017,6,21,15:00,Cerimônia de Assinatura de Atos,"
Palácio do Kremlin",RUS,
2017,6,22,11:00,Partida de Moscou para Oslo/Noruega,"
Aeroporto de Vnukovo",RUS,
2017,6,22,12:40,Chegada a Oslo,"
Base Aérea de Oslo",NOR,
2017,6,22,15:00,Encontro com investidores noruegueses,"
Associação dos Armadores da Noruega",NOR,
2017,6,23,08:30,"Encontro com a Primeira-Ministra da Noruega, Erna Solberg","
Residência oficial da Primeira-Ministra",NOR,
2017,6,23,09:00,Conferência de Imprensa,"
Casa Oficial de Hóspedes",NOR,
2017,6,23,09:30,"Encontro com o Presidente do Parlamento da Noruega, Olemic Thommessen","
Parlamento",NOR,
2017,6,23,10:00,Declaração à imprensa,"
Parlamento",NOR,
2017,6,23,13:45,Encontro com o Rei Harald V da Noruega,"
Palácio Real",NOR,
2017,6,23,14:00,Almoço em homenagem ao Presidente da República oferecido pelo Rei Harald V da Noruega,"
Palácio Real",NOR,
2017,6,23,17:00,Partida para o Brasil,"
Base Aérea de Oslo",NOR,
2017,6,24,02:30,Chegada a Brasília/DF,"
Base Aérea de Brasília",,
2017,6,26,11:00,Cerimônia de Sanção da Lei que Regulamenta a Diferenciação de Preço,"
Palácio do Planalto",,
2017,6,26,11:30,"Henrique Meirelles, ministro da Fazenda e Dyogo Oliveira, ministro do Planejamento, Desenvolvimento e Gestão","
Palácio do Planalto",,
2017,6,26,13:00,"Antônio Imbassahy, ministro-chefe da Secretaria de Governo; senador Eunício Oliveira, presidente do Senado Federal; deputado André Moura (PSC/SE),  líder do Governo no Congresso; e deputado Aguinaldo Ribeiro (PP/PB), líder do Governo na Câmara","
Palácio do Planalto",,
2017,6,26,15:00,Senador Ciro Nogueira (PP/PI),"
Palácio do Planalto",,
2017,6,26,15:30,"Mendonça Filho, ministro da Educação","
Palácio do Planalto",,
2017,6,26,16:00,Cerimônia de Apresentação de Cartas Credenciais ao Presidente da República,"
Palácio do Planalto",,
2017,6,26,18:00,Senadora Maria do Carmo (DEM/SE) ,"
Palácio do Planalto",,
2017,6,26,19:00,"Osmar Terra, ministro do Desenvolvimento Social e Agrário","
Palácio do Planalto",,
2017,6,26,19:30,Senador Romero Jucá (PMDB/RR),"
Palácio do Planalto",,
2017,6,26,20:00,Senador Hélio José (PMDB/DF),"
Palácio do Planalto",,
2017,6,26,20:30,"Ministra Grace Maria Fernandes Mendonça, Advogada Geral         da União – AGU; deputado Baleia Rossi (PMDB/SP); e deputado Mauro Pereira (PMDB/RS)","
Palácio do Planalto",,
2017,6,26,21:00,"Torquato Jardim, Ministro de Estado da Justiça e da Segurança Pública","
Palácio do Planalto",,
2017,6,27,10:00,Despachos internos,,,
2017,6,27,15:30,Declaração à imprensa,"
Palácio do Planalto ",,
2017,6,27,18:30,Deputado Fausto Pinato (PP/SP),"
Palácio do Planalto ",,
2017,6,27,19:00,"Murilo Aragão, Membro do Conselho de Desenvolvimento Econômico e Social - CDES","
Palácio do Planalto ",,
2017,6,27,19:30,"Torquato Jardim, Ministro da Justiça e Segurança Pública","
Palácio do Planalto ",,
2017,6,27,20:00,Senador Elmano Férrer (PMDB/PI),"
Palácio do Planalto ",,
2017,6,27,20:30,Deputado Franklin Lima (PP/MG) e Deputado José Olimpio (DEM/SP),"
Palácio do Planalto ",,
2017,6,28,10:00,"Aloysio Nunes, ministro das Relações Exteriores","
Palácio do Planalto",,
2017,6,28,12:00,"Deputado Alexandre Baldy (PODEMOS/GO), Coordenador da Frente Parlamentar para Valorização do Setor Sucroenergético","
Sala de reuniões do 3° andar",,
2017,6,28,14:00,"Senador Eunício Oliveira (PMDB/CE), Presidente do Senado Federal","
Palácio do Planalto",,
2017,6,28,14:30,"Torquato Jardim, ministro da Justiça e da Segurança Pública e José Robalinho Cavalcanti, Presidente da Associação Nacional dos Procuradores da República","
Palácio do Planalto",,
2017,6,28,15:00,Líderes da Base aliada na Câmara dos Deputados,"
Palácio do Planalto",,
2017,6,28,16:30,"Deputado Nilson Leitão (PSDB/MT), presidente da Frente Parlamentar Agropecuária- FPA e diretoria","
Palácio do Planalto",,
2017,6,28,19:00,"Torquato Jardim, ministro da Justiça e da Segurança Pública e Raquel Dodge, subprocuradora-geral da República","
Palácio do Planalto ",,
2017,6,28,19:30,"Deputado Aguinaldo Ribeiro (PP/PB), líder do Governo na Câmara","
Palácio do Planalto ",,
2017,6,28,20:00,"Roberto Jefferson, presidente nacional do Partido Trabalhista Brasileiro – PTB e deputada Cristiane Brasil (PTB/RJ)","
Palácio do Planalto ",,
2017,6,29,09:30,Abertura da 15ª Conferência dos Ministros da Justiça da Comunidade dos Países de Língua Portuguesa - CPLP,"
Ministério da Justiça e Segurança Pública",,
2017,6,29,11:00,Cerimônia de 1 ano da Lei de Responsabilidade das Estatais,"
Palácio do Planalto ",,
2017,6,29,12:00,"Deputado Fábio Ramalho (PMDB/MG), primeiro vice-presidente da Câmara dos Deputados","
Palácio do Planalto ",,
2017,6,29,12:30,Deputado Heráclito Fortes (PSB/PI),"
Palácio do Planalto ",,
2017,6,29,13:00,"Deputado Baleia Rossi (PMDB/SP), líder do PMDB na Câmara dos Deputados","
Palácio do Planalto ",,
2017,6,29,13:30,Almoço com Deputado Heráclito Fortes (PSB /PI)   ,"
Brasília/DF",,
2017,6,29,15:00,"Deputado Rodrigo Maia (DEM/ RJ), presidente da Câmara dos Deputados","
Palácio do Planalto ",,
2017,6,29,15:30,"Senador Benedito de Lira (PP/AL), Senador Ciro Nogueira (PP/PI) e Deputado Artur Lira (PP/AL)","
Palácio do Planalto ",,
2017,6,29,16:00,Deputado Carlos Marun (PMDB/MS),"
Palácio do Planalto",,
2017,6,29,17:00,"Henrique Duarte Prata, Presidente do Hospital do Câncer de Barretos","
Palácio do Planalto",,
2017,6,29,17:30,"Fernando Coelho Filho, ministro de Minas e Energia, Senador Romero Jucá (PMDB/RR), líder do Governo no Senado, Senador Cássio Cunha Lima (PSDB/PB), Deputado Beto Mansur (PRB/SP), Deputado André Moura (PSC/SE), líder do Governo no Congresso","
Palácio do Planalto",,
2017,6,29,18:30,"Torquato Jardim, ministro da Justiça e da Segurança Pública, Raul Jungmann, ministro da Defesa e Sergio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da PR","
Palácio do Planalto",,
2017,6,29,20:30,"Osmar Terra, ministro do Desenvolvimento Social e Agrário","
Palácio do Planalto",,
2017,6,30,10:30,"Sergio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional e Outros","
Palácio do Planalto",,
2017,6,30,12:30,"Antonio Imbassahy, ministro da Secretaria de Governo da Presidência da República, deputado Aguinaldo Ribeiro (PP/PB) e deputado Paulo Abi-Ackel (PSDB/MG)","
Palácio do Planalto ",,
2017,6,30,17:00,"Ministra Grace Maria Fernandes Mendonça, Advogada Geral da União – AGU","
Palácio do Planalto ",,
2017,6,30,17:30,Senador Raimundo Lira (PMDB/PB),"
Palácio do Planalto ",,
2017,7,3,09:30,"Dyogo Oliveira, ministro do Planejamento, Desenvolvimento e Gestão","
Palácio do Planalto",,
2017,7,3,10:00,Senador Romero Jucá (PMDB/RR),"
Palácio do Planalto",,
2017,7,3,14:30,"Rodrigo Maia, Presidente da Câmara dos Deputados, Deputado Jorge Tadeu Mudalen (DEM/SP) e Deputado Baleia Rossi (PMDB/SP)","
Palácio do Planalto",,
2017,7,3,16:00,Mendonça Filho - Ministro de Estado da Educação,"
Palácio do Planalto",,
2017,7,3,16:30,Ministra Grace Maria Fernandes Mendonça - Advogada-Geral da União - AGU,"
Palácio do Planalto",,
2017,7,3,17:30,"Deputado Miguel Haddad (PSDB/SP) e Luis Fernando Machado, prefeito de Jundiaí/SP","
Palácio do Planalto",,
